timestamp,filename,prediction,confidence,model,duration,notes,final_prediction,average_confidence,human_votes,robot_votes,total_models,details
2026-03-13 16:17:05,00a5c37ffb884e4ce76ef26d5059a138.wav,Робот,0.8950650537792297,CatBoost,0.0,,,,,,,
2026-03-13 16:17:08,00a5c37ffb884e4ce76ef26d5059a138.wav,Человек,1.0,Logistic Regression,0.0,,,,,,,
2026-03-13 16:17:11,00a5c37ffb884e4ce76ef26d5059a138.wav,Робот,0.5331583062781554,Random Forest,0.0,,,,,,,
2026-03-13 16:17:17,00a5c37ffb884e4ce76ef26d5059a138.wav,Не найдена,0.0,Hybrid CNN-LSTM,0.0,,,,,,,
2026-03-13 20:35:05,00a5c37ffb884e4ce76ef26d5059a138.wav,Робот,0.8048099966038542,Ensemble (все модели),0.0,,,,,,,
2026-03-13 20:35:12,00a5c37ffb884e4ce76ef26d5059a138.wav,Робот,0.9910166263580322,XGBoost,0.0,,,,,,,
2026-03-13 20:35:15,00a5c37ffb884e4ce76ef26d5059a138.wav,Не найдена,0.0,CNN,0.0,,,,,,,
2026-03-16T20:37:54.802397,00a5c37ffb884e4ce76ef26d5059a138.wav,,,,,,human,0.8160301446914673,1.0,1.0,2.0,"{""neural_cnn"": {""prediction"": ""robot"", ""confidence"": 0.6321187019348145, ""class"": 1, ""probabilities"": [0.36788126826286316, 0.6321187019348145]}, ""neural_hybrid"": {""prediction"": ""human"", ""confidence"": 0.9999415874481201, ""class"": 0, ""probabilities"": [0.9999415874481201, 5.837776916450821e-05]}}"
2026-03-16T20:55:04.162910,00a5c37ffb884e4ce76ef26d5059a138.wav,,,,,,human,0.8160301446914673,1.0,1.0,2.0,"{""neural_cnn"": {""prediction"": ""robot"", ""confidence"": 0.6321187019348145, ""class"": 1, ""probabilities"": [0.36788126826286316, 0.6321187019348145]}, ""neural_hybrid"": {""prediction"": ""human"", ""confidence"": 0.9999415874481201, ""class"": 0, ""probabilities"": [0.9999415874481201, 5.837776916450821e-05]}}"
2026-03-16T20:58:23.604096,00a5c37ffb884e4ce76ef26d5059a138.wav,,,,,,human,0.821306988863268,3.0,3.0,6.0,"{""neural_cnn"": {""prediction"": ""robot"", ""confidence"": 0.9243592023849487, ""class"": 1, ""probabilities"": [0.07564077526330948, 0.9243592023849487]}, ""neural_hybrid"": {""prediction"": ""human"", ""confidence"": 0.9985272884368896, ""class"": 0, ""probabilities"": [0.9985272884368896, 0.0014727168017998338]}, ""traditional_logistic"": {""prediction"": ""human"", ""confidence"": 0.9996889062859645, ""class"": 0, ""probabilities"": [0.9996889062859645, 0.00031109371403553656]}, ""traditional_random_forest"": {""prediction"": ""human"", ""confidence"": 0.5143809788080129, ""class"": 0, ""probabilities"": [0.5143809788080129, 0.48561902119198697]}, ""traditional_xgboost"": {""prediction"": ""robot"", ""confidence"": 0.7050619125366211, ""class"": 1, ""probabilities"": [0.2949380874633789, 0.7050619125366211]}, ""traditional_catboost"": {""prediction"": ""robot"", ""confidence"": 0.7858236447271708, ""class"": 1, ""probabilities"": [0.2141763552728292, 0.7858236447271708]}}"
2026-03-16T21:03:54.810632,00a5c37ffb884e4ce76ef26d5059a138.wav,,,,,,robot,0.8025034890598036,2.0,5.0,7.0,"{""neural_cnn"": {""prediction"": ""robot"", ""confidence"": 0.6326543092727661, ""class"": 1, ""probabilities"": [0.3673456907272339, 0.6326543092727661]}, ""neural_lstm"": {""prediction"": ""human"", ""confidence"": 0.5040173530578613, ""class"": 0, ""probabilities"": [0.5040173530578613, 0.49598264694213867]}, ""neural_hybrid"": {""prediction"": ""human"", ""confidence"": 0.9999364614486694, ""class"": 0, ""probabilities"": [0.9999364614486694, 6.354418292175978e-05]}, ""traditional_logistic"": {""prediction"": ""robot"", ""confidence"": 1.0, ""class"": 1, ""probabilities"": [0.0, 1.0]}, ""traditional_random_forest"": {""prediction"": ""robot"", ""confidence"": 0.564358531981718, ""class"": 1, ""probabilities"": [0.43564146801828196, 0.564358531981718]}, ""traditional_xgboost"": {""prediction"": ""robot"", ""confidence"": 0.951399564743042, ""class"": 1, ""probabilities"": [0.04860043525695801, 0.951399564743042]}, ""traditional_catboost"": {""prediction"": ""robot"", ""confidence"": 0.9651582029145683, ""class"": 1, ""probabilities"": [0.03484179708543167, 0.9651582029145683]}}"
2026-03-16T21:07:04.333619,00a5c37ffb884e4ce76ef26d5059a138.wav,,,,,,robot,0.8024277060114463,2.0,5.0,7.0,"{""neural_cnn"": {""prediction"": ""robot"", ""confidence"": 0.6321187019348145, ""class"": 1, ""probabilities"": [0.36788126826286316, 0.6321187019348145]}, ""neural_lstm"": {""prediction"": ""human"", ""confidence"": 0.5040173530578613, ""class"": 0, ""probabilities"": [0.5040173530578613, 0.49598264694213867]}, ""neural_hybrid"": {""prediction"": ""human"", ""confidence"": 0.9999415874481201, ""class"": 0, ""probabilities"": [0.9999415874481201, 5.837776916450821e-05]}, ""traditional_logistic"": {""prediction"": ""robot"", ""confidence"": 1.0, ""class"": 1, ""probabilities"": [0.0, 1.0]}, ""traditional_random_forest"": {""prediction"": ""robot"", ""confidence"": 0.564358531981718, ""class"": 1, ""probabilities"": [0.435641468018282, 0.564358531981718]}, ""traditional_xgboost"": {""prediction"": ""robot"", ""confidence"": 0.951399564743042, ""class"": 1, ""probabilities"": [0.04860043525695801, 0.951399564743042]}, ""traditional_catboost"": {""prediction"": ""robot"", ""confidence"": 0.9651582029145683, ""class"": 1, ""probabilities"": [0.03484179708543167, 0.9651582029145683]}}"
2026-03-16T21:50:37.334710,00a5c37ffb884e4ce76ef26d5059a138.wav,,,,,,robot,0.7414557920501428,2.0,5.0,7.0,"{""neural_cnn"": {""prediction"": ""robot"", ""confidence"": 0.6321187019348145, ""class"": 1, ""probabilities"": [0.36788126826286316, 0.6321187019348145]}, ""neural_lstm"": {""prediction"": ""human"", ""confidence"": 0.5040173530578613, ""class"": 0, ""probabilities"": [0.5040173530578613, 0.49598264694213867]}, ""neural_hybrid"": {""prediction"": ""human"", ""confidence"": 0.9999415874481201, ""class"": 0, ""probabilities"": [0.9999415874481201, 5.837776916450821e-05]}, ""traditional_logistic"": {""prediction"": ""robot"", ""confidence"": 1.0, ""class"": 1, ""probabilities"": [0.0, 1.0]}, ""traditional_random_forest"": {""prediction"": ""robot"", ""confidence"": 0.633441987841372, ""class"": 1, ""probabilities"": [0.3665580121586283, 0.633441987841372]}, ""traditional_xgboost"": {""prediction"": ""robot"", ""confidence"": 0.5599361062049866, ""class"": 1, ""probabilities"": [0.4400638937950134, 0.5599361062049866]}, ""traditional_catboost"": {""prediction"": ""robot"", ""confidence"": 0.860734807863845, ""class"": 1, ""probabilities"": [0.13926519213615496, 0.860734807863845]}}"
2026-03-16T21:53:53.226552,audio_0_0_11_B.wav,,,,,,robot,0.7574912771042152,3.0,4.0,7.0,"{""neural_cnn"": {""prediction"": ""human"", ""confidence"": 0.7131646871566772, ""class"": 0, ""probabilities"": [0.7131646871566772, 0.28683534264564514]}, ""neural_lstm"": {""prediction"": ""human"", ""confidence"": 0.5040173530578613, ""class"": 0, ""probabilities"": [0.5040173530578613, 0.49598264694213867]}, ""neural_hybrid"": {""prediction"": ""human"", ""confidence"": 0.9999790191650391, ""class"": 0, ""probabilities"": [0.9999790191650391, 2.0976653104298748e-05]}, ""traditional_logistic"": {""prediction"": ""robot"", ""confidence"": 1.0, ""class"": 1, ""probabilities"": [0.0, 1.0]}, ""traditional_random_forest"": {""prediction"": ""robot"", ""confidence"": 0.6077554120161166, ""class"": 1, ""probabilities"": [0.3922445879838834, 0.6077554120161166]}, ""traditional_xgboost"": {""prediction"": ""robot"", ""confidence"": 0.7980567812919617, ""class"": 1, ""probabilities"": [0.20194321870803833, 0.7980567812919617]}, ""traditional_catboost"": {""prediction"": ""robot"", ""confidence"": 0.6794656870418502, ""class"": 1, ""probabilities"": [0.3205343129581498, 0.6794656870418502]}}"
2026-03-16T21:53:54.931980,audio_0_0_11_B.wav,,,,,,robot,0.7574912771042152,3.0,4.0,7.0,"{""neural_cnn"": {""prediction"": ""human"", ""confidence"": 0.7131646871566772, ""class"": 0, ""probabilities"": [0.7131646871566772, 0.28683534264564514]}, ""neural_lstm"": {""prediction"": ""human"", ""confidence"": 0.5040173530578613, ""class"": 0, ""probabilities"": [0.5040173530578613, 0.49598264694213867]}, ""neural_hybrid"": {""prediction"": ""human"", ""confidence"": 0.9999790191650391, ""class"": 0, ""probabilities"": [0.9999790191650391, 2.0976653104298748e-05]}, ""traditional_logistic"": {""prediction"": ""robot"", ""confidence"": 1.0, ""class"": 1, ""probabilities"": [0.0, 1.0]}, ""traditional_random_forest"": {""prediction"": ""robot"", ""confidence"": 0.6077554120161166, ""class"": 1, ""probabilities"": [0.3922445879838834, 0.6077554120161166]}, ""traditional_xgboost"": {""prediction"": ""robot"", ""confidence"": 0.7980567812919617, ""class"": 1, ""probabilities"": [0.20194321870803833, 0.7980567812919617]}, ""traditional_catboost"": {""prediction"": ""robot"", ""confidence"": 0.6794656870418502, ""class"": 1, ""probabilities"": [0.3205343129581498, 0.6794656870418502]}}"
2026-03-16T21:53:59.925897,audio_0_0_14_B.wav,,,,,,robot,0.7633299722466689,3.0,4.0,7.0,"{""neural_cnn"": {""prediction"": ""human"", ""confidence"": 0.7057101726531982, ""class"": 0, ""probabilities"": [0.7057101726531982, 0.29428985714912415]}, ""neural_lstm"": {""prediction"": ""human"", ""confidence"": 0.5040174126625061, ""class"": 0, ""probabilities"": [0.5040174126625061, 0.4959825873374939]}, ""neural_hybrid"": {""prediction"": ""human"", ""confidence"": 0.999916672706604, ""class"": 0, ""probabilities"": [0.999916672706604, 8.334942685905844e-05]}, ""traditional_logistic"": {""prediction"": ""robot"", ""confidence"": 1.0, ""class"": 1, ""probabilities"": [0.0, 1.0]}, ""traditional_random_forest"": {""prediction"": ""robot"", ""confidence"": 0.6144833168169799, ""class"": 1, ""probabilities"": [0.38551668318302007, 0.6144833168169799]}, ""traditional_xgboost"": {""prediction"": ""robot"", ""confidence"": 0.640153169631958, ""class"": 1, ""probabilities"": [0.359846830368042, 0.640153169631958]}, ""traditional_catboost"": {""prediction"": ""robot"", ""confidence"": 0.8790290612554367, ""class"": 1, ""probabilities"": [0.12097093874456333, 0.8790290612554367]}}"
2026-03-16T21:54:05.885969,audio_0_0_13_B.wav,,,,,,robot,0.7835405082861213,2.0,5.0,7.0,"{""neural_cnn"": {""prediction"": ""robot"", ""confidence"": 0.7108978629112244, ""class"": 1, ""probabilities"": [0.289102166891098, 0.7108978629112244]}, ""neural_lstm"": {""prediction"": ""human"", ""confidence"": 0.5040175914764404, ""class"": 0, ""probabilities"": [0.5040175914764404, 0.4959823787212372]}, ""neural_hybrid"": {""prediction"": ""human"", ""confidence"": 0.998887836933136, ""class"": 0, ""probabilities"": [0.998887836933136, 0.00111222337000072]}, ""traditional_logistic"": {""prediction"": ""robot"", ""confidence"": 1.0, ""class"": 1, ""probabilities"": [0.0, 1.0]}, ""traditional_random_forest"": {""prediction"": ""robot"", ""confidence"": 0.6563320838605263, ""class"": 1, ""probabilities"": [0.34366791613947334, 0.6563320838605263]}, ""traditional_xgboost"": {""prediction"": ""robot"", ""confidence"": 0.7044151425361633, ""class"": 1, ""probabilities"": [0.29558485746383667, 0.7044151425361633]}, ""traditional_catboost"": {""prediction"": ""robot"", ""confidence"": 0.9102330402853585, ""class"": 1, ""probabilities"": [0.08976695971464155, 0.9102330402853585]}}"
2026-03-16T21:54:13.838719,audio_0_0_16_B.wav,,,,,,robot,0.8561048250701878,2.0,5.0,7.0,"{""neural_cnn"": {""prediction"": ""robot"", ""confidence"": 0.9622244238853455, ""class"": 1, ""probabilities"": [0.03777557983994484, 0.9622244238853455]}, ""neural_lstm"": {""prediction"": ""human"", ""confidence"": 0.5040173530578613, ""class"": 0, ""probabilities"": [0.5040173530578613, 0.49598267674446106]}, ""neural_hybrid"": {""prediction"": ""human"", ""confidence"": 0.9982149600982666, ""class"": 0, ""probabilities"": [0.9982149600982666, 0.0017850880976766348]}, ""traditional_logistic"": {""prediction"": ""robot"", ""confidence"": 1.0, ""class"": 1, ""probabilities"": [0.0, 1.0]}, ""traditional_random_forest"": {""prediction"": ""robot"", ""confidence"": 0.7037667621950997, ""class"": 1, ""probabilities"": [0.29623323780490024, 0.7037667621950997]}, ""traditional_xgboost"": {""prediction"": ""robot"", ""confidence"": 0.8820728659629822, ""class"": 1, ""probabilities"": [0.11792713403701782, 0.8820728659629822]}, ""traditional_catboost"": {""prediction"": ""robot"", ""confidence"": 0.9424374102917598, ""class"": 1, ""probabilities"": [0.05756258970824024, 0.9424374102917598]}}"
2026-03-16T21:54:19.887916,audio_0_0_29_B.wav,,,,,,human,0.7720659138584539,4.0,3.0,7.0,"{""neural_cnn"": {""prediction"": ""human"", ""confidence"": 0.9812586903572083, ""class"": 0, ""probabilities"": [0.9812586903572083, 0.01874125376343727]}, ""neural_lstm"": {""prediction"": ""human"", ""confidence"": 0.5040176510810852, ""class"": 0, ""probabilities"": [0.5040176510810852, 0.4959823489189148]}, ""neural_hybrid"": {""prediction"": ""human"", ""confidence"": 0.999969482421875, ""class"": 0, ""probabilities"": [0.999969482421875, 3.0509794669342227e-05]}, ""traditional_logistic"": {""prediction"": ""robot"", ""confidence"": 1.0, ""class"": 1, ""probabilities"": [0.0, 1.0]}, ""traditional_random_forest"": {""prediction"": ""human"", ""confidence"": 0.5036499807847822, ""class"": 0, ""probabilities"": [0.5036499807847822, 0.49635001921521776]}, ""traditional_xgboost"": {""prediction"": ""robot"", ""confidence"": 0.6093639731407166, ""class"": 1, ""probabilities"": [0.39063602685928345, 0.6093639731407166]}, ""traditional_catboost"": {""prediction"": ""robot"", ""confidence"": 0.8062016192235095, ""class"": 1, ""probabilities"": [0.19379838077649048, 0.8062016192235095]}}"
2026-03-16T21:54:55.005790,audio_0_0_29_B.wav,,,,,,human,0.7720659138584539,4.0,3.0,7.0,"{""neural_cnn"": {""prediction"": ""human"", ""confidence"": 0.9812586903572083, ""class"": 0, ""probabilities"": [0.9812586903572083, 0.01874125376343727]}, ""neural_lstm"": {""prediction"": ""human"", ""confidence"": 0.5040176510810852, ""class"": 0, ""probabilities"": [0.5040176510810852, 0.4959823489189148]}, ""neural_hybrid"": {""prediction"": ""human"", ""confidence"": 0.999969482421875, ""class"": 0, ""probabilities"": [0.999969482421875, 3.0509794669342227e-05]}, ""traditional_logistic"": {""prediction"": ""robot"", ""confidence"": 1.0, ""class"": 1, ""probabilities"": [0.0, 1.0]}, ""traditional_random_forest"": {""prediction"": ""human"", ""confidence"": 0.5036499807847822, ""class"": 0, ""probabilities"": [0.5036499807847822, 0.49635001921521776]}, ""traditional_xgboost"": {""prediction"": ""robot"", ""confidence"": 0.6093639731407166, ""class"": 1, ""probabilities"": [0.39063602685928345, 0.6093639731407166]}, ""traditional_catboost"": {""prediction"": ""robot"", ""confidence"": 0.8062016192235095, ""class"": 1, ""probabilities"": [0.19379838077649048, 0.8062016192235095]}}"
2026-03-16T21:55:46.735199,00a610f796cd5454fb881c9b56100c7e.wav,,,,,,robot,0.7465388303269128,2.0,5.0,7.0,"{""neural_cnn"": {""prediction"": ""robot"", ""confidence"": 0.9562256336212158, ""class"": 1, ""probabilities"": [0.043774303048849106, 0.9562256336212158]}, ""neural_lstm"": {""prediction"": ""human"", ""confidence"": 0.5040175914764404, ""class"": 0, ""probabilities"": [0.5040175914764404, 0.4959823489189148]}, ""neural_hybrid"": {""prediction"": ""human"", ""confidence"": 0.9999780654907227, ""class"": 0, ""probabilities"": [0.9999780654907227, 2.194065928051714e-05]}, ""traditional_logistic"": {""prediction"": ""robot"", ""confidence"": 1.0, ""class"": 1, ""probabilities"": [0.0, 1.0]}, ""traditional_random_forest"": {""prediction"": ""robot"", ""confidence"": 0.5531978091647282, ""class"": 1, ""probabilities"": [0.44680219083527184, 0.5531978091647282]}, ""traditional_xgboost"": {""prediction"": ""robot"", ""confidence"": 0.5984125137329102, ""class"": 1, ""probabilities"": [0.40158748626708984, 0.5984125137329102]}, ""traditional_catboost"": {""prediction"": ""robot"", ""confidence"": 0.6139401988023723, ""class"": 1, ""probabilities"": [0.3860598011976277, 0.6139401988023723]}}"
2026-03-16T21:56:10.822706,audio0_S.wav,,,,,,robot,0.8766046253096539,2.0,5.0,7.0,"{""neural_cnn"": {""prediction"": ""robot"", ""confidence"": 0.9106125235557556, ""class"": 1, ""probabilities"": [0.08938747644424438, 0.9106125235557556]}, ""neural_lstm"": {""prediction"": ""human"", ""confidence"": 0.5040248036384583, ""class"": 0, ""probabilities"": [0.5040248036384583, 0.49597516655921936]}, ""neural_hybrid"": {""prediction"": ""human"", ""confidence"": 0.9988679885864258, ""class"": 0, ""probabilities"": [0.9988679885864258, 0.0011320032645016909]}, ""traditional_logistic"": {""prediction"": ""robot"", ""confidence"": 1.0, ""class"": 1, ""probabilities"": [0.0, 1.0]}, ""traditional_random_forest"": {""prediction"": ""robot"", ""confidence"": 0.7801033044386563, ""class"": 1, ""probabilities"": [0.2198966955613437, 0.7801033044386563]}, ""traditional_xgboost"": {""prediction"": ""robot"", ""confidence"": 0.9854872226715088, ""class"": 1, ""probabilities"": [0.014512777328491211, 0.9854872226715088]}, ""traditional_catboost"": {""prediction"": ""robot"", ""confidence"": 0.9571365342767723, ""class"": 1, ""probabilities"": [0.042863465723227745, 0.9571365342767723]}}"
2026-03-16T21:56:23.511887,00a610f796cd5454fb881c9b56100c7e.wav,,,,,,robot,0.7465388303269128,2.0,5.0,7.0,"{""neural_cnn"": {""prediction"": ""robot"", ""confidence"": 0.9562256336212158, ""class"": 1, ""probabilities"": [0.043774303048849106, 0.9562256336212158]}, ""neural_lstm"": {""prediction"": ""human"", ""confidence"": 0.5040175914764404, ""class"": 0, ""probabilities"": [0.5040175914764404, 0.4959823489189148]}, ""neural_hybrid"": {""prediction"": ""human"", ""confidence"": 0.9999780654907227, ""class"": 0, ""probabilities"": [0.9999780654907227, 2.194065928051714e-05]}, ""traditional_logistic"": {""prediction"": ""robot"", ""confidence"": 1.0, ""class"": 1, ""probabilities"": [0.0, 1.0]}, ""traditional_random_forest"": {""prediction"": ""robot"", ""confidence"": 0.553197809164728, ""class"": 1, ""probabilities"": [0.44680219083527184, 0.553197809164728]}, ""traditional_xgboost"": {""prediction"": ""robot"", ""confidence"": 0.5984125137329102, ""class"": 1, ""probabilities"": [0.40158748626708984, 0.5984125137329102]}, ""traditional_catboost"": {""prediction"": ""robot"", ""confidence"": 0.6139401988023723, ""class"": 1, ""probabilities"": [0.3860598011976277, 0.6139401988023723]}}"
2026-03-16T21:56:35.475785,00a610f796cd5454fb881c9b56100c7e.wav,,,,,,robot,0.7465388303269128,2.0,5.0,7.0,"{""neural_cnn"": {""prediction"": ""robot"", ""confidence"": 0.9562256336212158, ""class"": 1, ""probabilities"": [0.043774303048849106, 0.9562256336212158]}, ""neural_lstm"": {""prediction"": ""human"", ""confidence"": 0.5040175914764404, ""class"": 0, ""probabilities"": [0.5040175914764404, 0.4959823489189148]}, ""neural_hybrid"": {""prediction"": ""human"", ""confidence"": 0.9999780654907227, ""class"": 0, ""probabilities"": [0.9999780654907227, 2.194065928051714e-05]}, ""traditional_logistic"": {""prediction"": ""robot"", ""confidence"": 1.0, ""class"": 1, ""probabilities"": [0.0, 1.0]}, ""traditional_random_forest"": {""prediction"": ""robot"", ""confidence"": 0.5531978091647282, ""class"": 1, ""probabilities"": [0.44680219083527184, 0.5531978091647282]}, ""traditional_xgboost"": {""prediction"": ""robot"", ""confidence"": 0.5984125137329102, ""class"": 1, ""probabilities"": [0.40158748626708984, 0.5984125137329102]}, ""traditional_catboost"": {""prediction"": ""robot"", ""confidence"": 0.6139401988023723, ""class"": 1, ""probabilities"": [0.3860598011976277, 0.6139401988023723]}}"
2026-03-16T21:58:12.586063,0009ba3f7656ffcbf62fd9918043a7cb_noise0.005_speed0.9_noisy.wav,,,,,,robot,0.744034944082216,3.0,4.0,7.0,"{""neural_cnn"": {""prediction"": ""human"", ""confidence"": 0.6340065598487854, ""class"": 0, ""probabilities"": [0.6340065598487854, 0.365993469953537]}, ""neural_lstm"": {""prediction"": ""human"", ""confidence"": 0.5040173530578613, ""class"": 0, ""probabilities"": [0.5040173530578613, 0.49598267674446106]}, ""neural_hybrid"": {""prediction"": ""human"", ""confidence"": 0.9985272884368896, ""class"": 0, ""probabilities"": [0.9985272884368896, 0.0014727195957675576]}, ""traditional_logistic"": {""prediction"": ""robot"", ""confidence"": 1.0, ""class"": 1, ""probabilities"": [0.0, 1.0]}, ""traditional_random_forest"": {""prediction"": ""robot"", ""confidence"": 0.5904184715789134, ""class"": 1, ""probabilities"": [0.4095815284210862, 0.5904184715789134]}, ""traditional_xgboost"": {""prediction"": ""robot"", ""confidence"": 0.7164576053619385, ""class"": 1, ""probabilities"": [0.2835423946380615, 0.7164576053619385]}, ""traditional_catboost"": {""prediction"": ""robot"", ""confidence"": 0.7648173302911241, ""class"": 1, ""probabilities"": [0.2351826697088759, 0.7648173302911241]}}"
2026-03-16T21:58:25.327736,0009ba3f7656ffcbf62fd9918043a7cb_fast.wav,,,,,,robot,0.7597661288763667,3.0,4.0,7.0,"{""neural_cnn"": {""prediction"": ""robot"", ""confidence"": 0.8796884417533875, ""class"": 1, ""probabilities"": [0.12031152844429016, 0.8796884417533875]}, ""neural_lstm"": {""prediction"": ""human"", ""confidence"": 0.5040175914764404, ""class"": 0, ""probabilities"": [0.5040175914764404, 0.4959823787212372]}, ""neural_hybrid"": {""prediction"": ""human"", ""confidence"": 0.9993975162506104, ""class"": 0, ""probabilities"": [0.9993975162506104, 0.0006024310714565217]}, ""traditional_logistic"": {""prediction"": ""robot"", ""confidence"": 1.0, ""class"": 1, ""probabilities"": [0.0, 1.0]}, ""traditional_random_forest"": {""prediction"": ""robot"", ""confidence"": 0.5940518849564955, ""class"": 1, ""probabilities"": [0.4059481150435043, 0.5940518849564955]}, ""traditional_xgboost"": {""prediction"": ""human"", ""confidence"": 0.538720965385437, ""class"": 0, ""probabilities"": [0.538720965385437, 0.4612790048122406]}, ""traditional_catboost"": {""prediction"": ""robot"", ""confidence"": 0.8024865023121962, ""class"": 1, ""probabilities"": [0.1975134976878038, 0.8024865023121962]}}"
2026-03-16T21:58:40.333058,00dcca4378695bc17461110da09995a4_slow.wav,,,,,,human,0.8241769723037444,6.0,1.0,7.0,"{""neural_cnn"": {""prediction"": ""human"", ""confidence"": 0.9999368190765381, ""class"": 0, ""probabilities"": [0.9999368190765381, 6.320230750134215e-05]}, ""neural_lstm"": {""prediction"": ""human"", ""confidence"": 0.5017141699790955, ""class"": 0, ""probabilities"": [0.5017141699790955, 0.49828577041625977]}, ""neural_hybrid"": {""prediction"": ""human"", ""confidence"": 0.9999675750732422, ""class"": 0, ""probabilities"": [0.9999675750732422, 3.244605613872409e-05]}, ""traditional_logistic"": {""prediction"": ""robot"", ""confidence"": 0.9999999999401286, ""class"": 1, ""probabilities"": [5.987144113817067e-11, 0.9999999999401286]}, ""traditional_random_forest"": {""prediction"": ""human"", ""confidence"": 0.6366178971027149, ""class"": 0, ""probabilities"": [0.6366178971027149, 0.36338210289728523]}, ""traditional_xgboost"": {""prediction"": ""human"", ""confidence"": 0.8456340432167053, ""class"": 0, ""probabilities"": [0.8456340432167053, 0.15436594188213348]}, ""traditional_catboost"": {""prediction"": ""human"", ""confidence"": 0.785368301737786, ""class"": 0, ""probabilities"": [0.785368301737786, 0.21463169826221393]}}"
2026-03-16T23:03:21.648634,0009ba3f7656ffcbf62fd9918043a7cb_noise_cafe_snr9.wav,,,,,,human,0.6120424296684497,6.0,1.0,7.0,"{""neural_cnn"": {""prediction"": ""human"", ""confidence"": 0.6886445879936218, ""class"": 0, ""probabilities"": [0.6886445879936218, 0.3113554120063782]}, ""neural_lstm"": {""prediction"": ""human"", ""confidence"": 0.5040173530578613, ""class"": 0, ""probabilities"": [0.5040173530578613, 0.49598267674446106]}, ""neural_hybrid"": {""prediction"": ""human"", ""confidence"": 0.9998456239700317, ""class"": 0, ""probabilities"": [0.9998456239700317, 0.00015433276712428778]}, ""traditional_logistic"": {""prediction"": ""human"", ""confidence"": 0.5157670576485383, ""class"": 0, ""probabilities"": [0.5157670576485383, 0.4842329423514617]}, ""traditional_random_forest"": {""prediction"": ""human"", ""confidence"": 0.513730259033878, ""class"": 0, ""probabilities"": [0.513730259033878, 0.48626974096612197]}, ""traditional_xgboost"": {""prediction"": ""human"", ""confidence"": 0.5508553981781006, ""class"": 0, ""probabilities"": [0.5508553981781006, 0.4491446018218994]}, ""traditional_catboost"": {""prediction"": ""robot"", ""confidence"": 0.5114367277971155, ""class"": 1, ""probabilities"": [0.48856327220288454, 0.5114367277971155]}}"
2026-03-22T10:54:29.900021,00a610f796cd5454fb881c9b56100c7e.wav,,,,,,robot,0.509866992632548,1.0,2.0,3.0,"{""neural_cnn"": {""prediction"": ""robot"", ""confidence"": 0.513144314289093, ""class"": 1, ""probabilities"": [0.48685571551322937, 0.513144314289093]}, ""neural_lstm"": {""prediction"": ""robot"", ""confidence"": 0.5055322051048279, ""class"": 1, ""probabilities"": [0.4944678246974945, 0.5055322051048279]}, ""neural_hybrid"": {""prediction"": ""human"", ""confidence"": 0.5109244585037231, ""class"": 0, ""probabilities"": [0.5109244585037231, 0.48907551169395447]}}"
