audio_path,relative_path,text,authenticity,duration,speaker_id,gender,accent,scenario,is_verified,notes
data/audio/01e16bbc682f54e0ed6f85b8208e49be.wav,audio/01e16bbc682f54e0ed6f85b8208e49be.wav,Найти законопослушный гражданин актер Крис Элленс.,real,4.05,real_new,,,,0,
data/audio/01eb0a6c12c223310a3111261be87de1.wav,audio/01eb0a6c12c223310a3111261be87de1.wav,"Афина, какие принципы у Германа Грефа?",real,3.62,real_new,,,,0,
data/audio/01ec56022029251936c843972ef68306.wav,audio/01ec56022029251936c843972ef68306.wav,"Джой, что продолжалось между лидерами команд Формулы 1 и лидерами Федерации?",real,4.34,real_new,,,,0,
data/audio/01fd945ba02a08194259fdcc019529fa.wav,audio/01fd945ba02a08194259fdcc019529fa.wav,"Покажи мне фильм, убивая Йелу.",real,3.84,real_new,,,,0,
data/audio/01fdd0b0f1b44f8442b9a3e6eaf19e7a.wav,audio/01fdd0b0f1b44f8442b9a3e6eaf19e7a.wav,Зиннек,real,2.34,real_new,,,,0,
data/audio/0200b04d96159ed3b76a8264b44823dd.wav,audio/0200b04d96159ed3b76a8264b44823dd.wav,"Берс, давай отправимся на марш.",real,2.65,real_new,,,,0,
data/audio/020247232fb1725d5d70a7c81b855705.wav,audio/020247232fb1725d5d70a7c81b855705.wav,"Салют, помощник, оплати связь.",real,2.76,real_new,,,,0,
data/audio/021d8edb171ac21d35340213bc7341e1.wav,audio/021d8edb171ac21d35340213bc7341e1.wav,Адрес запаска.,real,4.92,real_new,,,,0,
data/audio/022e5ca87e8cb83736ca833afb5a5151.wav,audio/022e5ca87e8cb83736ca833afb5a5151.wav,С без ключей Алина Орлова,real,4.54,real_new,,,,0,
data/audio/0242b81ab1db3e47e7c55d5ff9327aef.wav,audio/0242b81ab1db3e47e7c55d5ff9327aef.wav,"Берз, любимая дочь, переведи 700 рублей.",real,3.66,real_new,,,,0,
data/audio/024dcfdacd238fdc87d8faac235df377.wav,audio/024dcfdacd238fdc87d8faac235df377.wav,"Джой, ты когда-нибудь смотришь, простись меня?",real,2.89,real_new,,,,0,
data/audio/025c34d57bdcbfd56421869f8beb2aca.wav,audio/025c34d57bdcbfd56421869f8beb2aca.wav,"Салют, мне нужен банк, рядом положи деньги.",real,4.58,real_new,,,,0,
data/audio/025d666445cab7f35bf974130ed3b18e.wav,audio/025d666445cab7f35bf974130ed3b18e.wav,"Тюменский техникум индустрии питания, коммерции и сервиса бронь.",real,4.64,real_new,,,,0,
data/audio/027b66e92b21dc823d8edbc0c922d215.wav,audio/027b66e92b21dc823d8edbc0c922d215.wav,Найди БН10,real,3.12,real_new,,,,0,
data/audio/0293d5756702357ace8b61b698a5804e.wav,audio/0293d5756702357ace8b61b698a5804e.wav,"Сбирай, набери Карчагину.",real,1.84,real_new,,,,0,
data/audio/02ad706c4e95beb30c7947588a711900.wav,audio/02ad706c4e95beb30c7947588a711900.wav,"Отбросы 4 сезона, серия 37.",real,5.2,real_new,,,,0,
data/audio/02bff8b5fdf2e453741afd283306ab31.wav,audio/02bff8b5fdf2e453741afd283306ab31.wav,100 метров кабилет,real,2.42,real_new,,,,0,
data/audio/02c6b8c78a3b40f49b6d4dc7c7e441dd.wav,audio/02c6b8c78a3b40f49b6d4dc7c7e441dd.wav,В каком году был написан рассказ Чехова мальчики?,real,4.9,real_new,,,,0,
data/audio/02cd6073d044d4687b6173b9c8571721.wav,audio/02cd6073d044d4687b6173b9c8571721.wav,"Желательная кизинка, мама большая пачка.",real,4.7,real_new,,,,0,
data/audio/02d5f760ace55096ce5e7d9f93c9fbb0.wav,audio/02d5f760ace55096ce5e7d9f93c9fbb0.wav,Альмира Владимировна.,real,3.9,real_new,,,,0,
data/audio/02db9b4802f68d6a6dbe96615b017e22.wav,audio/02db9b4802f68d6a6dbe96615b017e22.wav,"Кино, дарю тебе звезду заводи.",real,4.64,real_new,,,,0,
data/audio/02e2fd7b2355a14ad60fdeedecfcf968.wav,audio/02e2fd7b2355a14ad60fdeedecfcf968.wav,кто-то по человеку поудобен,real,2.25,real_new,,,,0,
data/audio/02e799c177261c089d2fd5863a90ded1.wav,audio/02e799c177261c089d2fd5863a90ded1.wav,"Салют, случайный трек.",real,1.81,real_new,,,,0,
data/audio/02ea3319f900fbd81a2941b3fb8dcfe0.wav,audio/02ea3319f900fbd81a2941b3fb8dcfe0.wav,Афейна в каких источниках описывается мелодия?,real,3.65,real_new,,,,0,
data/audio/02ef1cbe2d153429d6130f94b134ba50.wav,audio/02ef1cbe2d153429d6130f94b134ba50.wav,"Расскажи мне, пожалуйста, все предложения о сотрудничестве в отеле.",real,5.18,real_new,,,,0,
data/audio/031c0479832744269934c85a65c35216.wav,audio/031c0479832744269934c85a65c35216.wav,"Джой, найди Кристина.",real,4.83,real_new,,,,0,
data/audio/031e746618b4489b6557fbb02a0cbc4f.wav,audio/031e746618b4489b6557fbb02a0cbc4f.wav,Гарри Поттер и узник Аскабана. Ты можешь показать?,real,5.44,real_new,,,,0,
data/audio/031ec58abbff04759aa87a194e59d6c2.wav,audio/031ec58abbff04759aa87a194e59d6c2.wav,Кино-война против всех. Ищи.,real,4.8,real_new,,,,0,
data/audio/033fed4ed8b55f49939b97513876b84d.wav,audio/033fed4ed8b55f49939b97513876b84d.wav,Включить джинсовые мальчики самый-самый.,real,4.16,real_new,,,,0,
data/audio/035432ffab811c089fe7ebaa8e7863bf.wav,audio/035432ffab811c089fe7ebaa8e7863bf.wav,же случайный трек,real,1.35,real_new,,,,0,
data/audio/035c9a8fdeceefe8f8e1bd541f262432.wav,audio/035c9a8fdeceefe8f8e1bd541f262432.wav,Набери сериал Купидон.,real,2.52,real_new,,,,0,
data/audio/036d78d29bda729faf74758635566472.wav,audio/036d78d29bda729faf74758635566472.wav,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go,",real,1.73,real_new,,,,0,
data/audio/03760839cb693f76f5e401a8161b8fa6.wav,audio/03760839cb693f76f5e401a8161b8fa6.wav,Вбег перевести на МТС расчетного счета 500 рублей,real,6.72,real_new,,,,0,
data/audio/037d33f995b5cdd9e4e565053d6ac5ca.wav,audio/037d33f995b5cdd9e4e565053d6ac5ca.wav,У тебя есть час расплаты?,real,5.44,real_new,,,,0,
data/audio/03859111983e711e094ef8219a027528.wav,audio/03859111983e711e094ef8219a027528.wav,"Джо, интересно, а есть то, что я не знаю?",real,2.02,real_new,,,,0,
data/audio/038dcba7db96511b794bd11c37d5debf.wav,audio/038dcba7db96511b794bd11c37d5debf.wav,Фирмы новинки,real,4.58,real_new,,,,0,
data/audio/039c1fb3df26e283f21585fcf38855bd.wav,audio/039c1fb3df26e283f21585fcf38855bd.wav,Людмила Сергеевна Крутилина,real,3.53,real_new,,,,0,
data/audio/03a3d32b4af92df2caf712a5430b3a88.wav,audio/03a3d32b4af92df2caf712a5430b3a88.wav,Включите канал 8 на ТВ.,real,3.36,real_new,,,,0,
data/audio/03a838525f154a3e5c162164f1b08a3c.wav,audio/03a838525f154a3e5c162164f1b08a3c.wav,Можешь включить кахаэл на смотришке.,real,1.88,real_new,,,,0,
data/audio/03acba6ea63e0951ec1410ce5f86c119.wav,audio/03acba6ea63e0951ec1410ce5f86c119.wav,Откроем мир юрского периода Роба Коэна,real,5.26,real_new,,,,0,
data/audio/03b35564918704ae98537892c9e18993.wav,audio/03b35564918704ae98537892c9e18993.wav,Включай канал 8 канал.,real,4.01,real_new,,,,0,
data/audio/03c609b91efa8a031b0436c501000991.wav,audio/03c609b91efa8a031b0436c501000991.wav,Большие неприятности – 4k.,real,4.02,real_new,,,,0,
data/audio/03d7a243afb11166401c3ab45c832015.wav,audio/03d7a243afb11166401c3ab45c832015.wav,"Ассистент, купи мне лука для приготовления супа.",real,5.02,real_new,,,,0,
data/audio/03db48c6684869d0fa006c99b131d9ef.wav,audio/03db48c6684869d0fa006c99b131d9ef.wav,"Джон, включи диктатуру закону.",real,2.41,real_new,,,,0,
data/audio/03e9ce09f331adc6b9a418864058f75e.wav,audio/03e9ce09f331adc6b9a418864058f75e.wav,Сестра Орецка,real,2.34,real_new,,,,0,
data/audio/03ea93187e36573abac9e6f3ddd98a3d.wav,audio/03ea93187e36573abac9e6f3ddd98a3d.wav,"А Синя, почему справа у шо так много весит?",real,2.23,real_new,,,,0,
data/audio/03ec8959efd6049dcc3ce8c3fb24f65b.wav,audio/03ec8959efd6049dcc3ce8c3fb24f65b.wav,"Salute, ako nazváva nemoľačky imperatórov.",real,2.88,real_new,,,,0,
data/audio/03ef6773efdd4bbacd51e13b0d06c8f3.wav,audio/03ef6773efdd4bbacd51e13b0d06c8f3.wav,"Джой, какая погода на эти выходные?",real,2.87,real_new,,,,0,
data/audio/03f0be26077378f077a42f1afe00db7a.wav,audio/03f0be26077378f077a42f1afe00db7a.wav,Американская история ужасов сезон 15,real,3.32,real_new,,,,0,
data/audio/03f52381d8c64a12d1733e13022007d5.wav,audio/03f52381d8c64a12d1733e13022007d5.wav,"Сберф, какая самая удобная поза для работы в офисе? Как расположить ноги удобнее всего?",real,10.28,real_new,,,,0,
data/audio/03f6b867754380c223e99268a44d45bb.wav,audio/03f6b867754380c223e99268a44d45bb.wav,Вот от пациента 56 лет.,real,2.74,real_new,,,,0,
data/audio/03f82988ce5c98b7e7f24683d6c08d22.wav,audio/03f82988ce5c98b7e7f24683d6c08d22.wav,Европейский берег маршрут,real,3.32,real_new,,,,0,
data/audio/03fdb975be8317ea26cbc86f32b2c5eb.wav,audio/03fdb975be8317ea26cbc86f32b2c5eb.wav,Сбер оплатить телефонные связи другого человека.,real,4.12,real_new,,,,0,
data/audio/0407f9c1ac0a775ab14231f8918aba2c.wav,audio/0407f9c1ac0a775ab14231f8918aba2c.wav,"Джой, перезвони Михе",real,1.67,real_new,,,,0,
data/audio/0416887d96dab4cf20a1fea4e8265edd.wav,audio/0416887d96dab4cf20a1fea4e8265edd.wav,"Джей, набери Галину Альбертовну Ересееву.",real,3.77,real_new,,,,0,
data/audio/0428c915afa038db191e9780cf6dc4e4.wav,audio/0428c915afa038db191e9780cf6dc4e4.wav,"Афина, какие инструменты могут быть использованы при построении графиков?",real,3.36,real_new,,,,0,
data/audio/043a2f7fdca3dc11a5d067360a5fe9ce.wav,audio/043a2f7fdca3dc11a5d067360a5fe9ce.wav,Найди мне все серии сериала Друзья.,real,4.41,real_new,,,,0,
data/audio/044a6d56477b7814806c51d7dd697e42.wav,audio/044a6d56477b7814806c51d7dd697e42.wav,"Салют, посмотри на меня!",real,4.56,real_new,,,,0,
data/audio/044c8818aeb7a2482f747b73efaba4b1.wav,audio/044c8818aeb7a2482f747b73efaba4b1.wav,24 серия 12 сезона как я встретил вашу маму,real,4.67,real_new,,,,0,
data/audio/044e908116b2fb99de501f8cde17f964.wav,audio/044e908116b2fb99de501f8cde17f964.wav,У тебя в каталоге есть ёжик и медвежонок?,real,3.9,real_new,,,,0,
data/audio/0455ade6a3f3c4bb7f4e9855c1159048.wav,audio/0455ade6a3f3c4bb7f4e9855c1159048.wav,"Джой, закрой приложение.",real,2.41,real_new,,,,0,
data/audio/045cf0bdbc27b723542d011cf47b8e9f.wav,audio/045cf0bdbc27b723542d011cf47b8e9f.wav,Кости Адама Макия,real,4.62,real_new,,,,0,
data/audio/046a068b2ac58c770f61bbdd61f47fe3.wav,audio/046a068b2ac58c770f61bbdd61f47fe3.wav,Версаль на карте,real,4.4,real_new,,,,0,
data/audio/048a9657e118e7d5e14130605916a284.wav,audio/048a9657e118e7d5e14130605916a284.wav,9 794 515 13 12,real,6.5,real_new,,,,0,
data/audio/048f52d07b799714dd61d60588c9c891.wav,audio/048f52d07b799714dd61d60588c9c891.wav,Салют! Какие сварения в кипятке ты знаешь!,real,4.86,real_new,,,,0,
data/audio/049e86ccf378470a8e91a4030309f4c5.wav,audio/049e86ccf378470a8e91a4030309f4c5.wav,"Салют, снять наличность карты поблизости.",real,5.28,real_new,,,,0,
data/audio/04a30aa3caa911a2dc89db91b679a34e.wav,audio/04a30aa3caa911a2dc89db91b679a34e.wav,Запусти на смотришке передачу Кухни ТВ.,real,2.39,real_new,,,,0,
data/audio/04a81b022b0d66bf769d0edf8435aac3.wav,audio/04a81b022b0d66bf769d0edf8435aac3.wav,Катав Ивановску,real,3.52,real_new,,,,0,
data/audio/04ada14c18ca4840ccec13ae71a2423d.wav,audio/04ada14c18ca4840ccec13ae71a2423d.wav,Поставка ленту тайной жизни Тасманского дьявола.,real,5.3,real_new,,,,0,
data/audio/04bf12efd77c1ededacbacb4d150cc2d.wav,audio/04bf12efd77c1ededacbacb4d150cc2d.wav,Хочу увидеть трансляцию английской премьер-лиги Арсенал против Челси.,real,4.99,real_new,,,,0,
data/audio/04d1f7521680b8581073bd1a77f12d11.wav,audio/04d1f7521680b8581073bd1a77f12d11.wav,"Серия «Волчонок» 3 сезон, часть 40",real,5.46,real_new,,,,0,
data/audio/04d1f88a047fd547b3dc86cdf7a03f9e.wav,audio/04d1f88a047fd547b3dc86cdf7a03f9e.wav,Перетасто эти песни.,real,2.26,real_new,,,,0,
data/audio/04d3d84899d09d6348ebb92600859706.wav,audio/04d3d84899d09d6348ebb92600859706.wav,Подключи.,real,2.64,real_new,,,,0,
data/audio/04d5fb87f0a1fe3568df6d546da14401.wav,audio/04d5fb87f0a1fe3568df6d546da14401.wav,"Берк, какие виды пиратских кодекс ты знаешь?",real,3.1,real_new,,,,0,
data/audio/04d9608d8194502501d35c7ad15c4aa1.wav,audio/04d9608d8194502501d35c7ad15c4aa1.wav,4 480 834 7166,real,5.52,real_new,,,,0,
data/audio/04da9af844a2dc80400cb0468997a52a.wav,audio/04da9af844a2dc80400cb0468997a52a.wav,Покажи на смотришке бокс ТВ плюс.,real,2.38,real_new,,,,0,
data/audio/04dcdd31deb5ef4184960e0ef6fdcb55.wav,audio/04dcdd31deb5ef4184960e0ef6fdcb55.wav,"Салют! Забери рот, молодец!",real,2.52,real_new,,,,0,
data/audio/04e35a79bc31d867aa0931b979038d19.wav,audio/04e35a79bc31d867aa0931b979038d19.wav,"Спартак, кровь и песок, 39-я часть.",real,3.21,real_new,,,,0,
data/audio/04e596ae2312e61cfe98c24b597aa962.wav,audio/04e596ae2312e61cfe98c24b597aa962.wav,Найди короткометражные фильмы.,real,3.26,real_new,,,,0,
data/audio/04e728b932fa991c1b5255a5a3d4472b.wav,audio/04e728b932fa991c1b5255a5a3d4472b.wav,У тебя найдётся картина парня со стволами?,real,3.78,real_new,,,,0,
data/audio/04e8993f345a8a196e5fd64e2be4ffd6.wav,audio/04e8993f345a8a196e5fd64e2be4ffd6.wav,искать все тяжелые атлетики.,real,2.71,real_new,,,,0,
data/audio/04fac84d30d8fade26f65f61b4b81ec3.wav,audio/04fac84d30d8fade26f65f61b4b81ec3.wav,"Джой, хочу уточнить, почему мне не одобрили кредит?",real,4.49,real_new,,,,0,
data/audio/04fddf540832c7816a133f2771e1a073.wav,audio/04fddf540832c7816a133f2771e1a073.wav,О кодзаки.,real,4.18,real_new,,,,0,
data/audio/050af0fbc919a233cf4084bca5ac1669.wav,audio/050af0fbc919a233cf4084bca5ac1669.wav,"Афина, какие истории Иерусалима ты знаешь?",real,4.09,real_new,,,,0,
data/audio/050b4b4ca6d1d8b85fb4532b94136fb5.wav,audio/050b4b4ca6d1d8b85fb4532b94136fb5.wav,582 530 66 49,real,8.34,real_new,,,,0,
data/audio/051d3c68b13d671c477341258a0eebe5.wav,audio/051d3c68b13d671c477341258a0eebe5.wav,Афина. Чем знаменит Олег Карпачёв?,real,5.36,real_new,,,,0,
data/audio/051f1fd86043dc16d2f5a35054df110e.wav,audio/051f1fd86043dc16d2f5a35054df110e.wav,У тебя найдется японская мультипликация.,real,3.28,real_new,,,,0,
data/audio/053fa0d21f3a952e99afb88e244c01e7.wav,audio/053fa0d21f3a952e99afb88e244c01e7.wav,Соседи на тропе войны хочу посмотреть сейчас.,real,3.16,real_new,,,,0,
data/audio/0556499e21e596a5a6946d5e341c36c9.wav,audio/0556499e21e596a5a6946d5e341c36c9.wav,"Сбер, надоел!",real,1.1,real_new,,,,0,
data/audio/05684eadabb5ae3a17d728c7c1f5979c.wav,audio/05684eadabb5ae3a17d728c7c1f5979c.wav,"Сбирь, что обладает минимальным временем?",real,3.08,real_new,,,,0,
data/audio/057d2964039b50840b4c4bc941a1a2b6.wav,audio/057d2964039b50840b4c4bc941a1a2b6.wav,Хочу посмотреть сериал Футурама серии 3.,real,3.78,real_new,,,,0,
data/audio/057f8ed79cfaec7d48f79f5e966bc338.wav,audio/057f8ed79cfaec7d48f79f5e966bc338.wav,Первый после Бога.,real,3.76,real_new,,,,0,
data/audio/059a510f5829e6131f5c755520656471.wav,audio/059a510f5829e6131f5c755520656471.wav,"Менталист, девятый сезон.",real,4.18,real_new,,,,0,
data/audio/059b2237bae838729b334648b731a48d.wav,audio/059b2237bae838729b334648b731a48d.wav,Николай Вячеславович Дайцев,real,3.96,real_new,,,,0,
data/audio/05a258aaffe16e7288102d3e9f483ee9.wav,audio/05a258aaffe16e7288102d3e9f483ee9.wav,Новый беспредел на крайние.,real,3.88,real_new,,,,0,
data/audio/05afb29b114a9d02cdead2913e2b30fb.wav,audio/05afb29b114a9d02cdead2913e2b30fb.wav,Афина приложение сверни.,real,1.69,real_new,,,,0,
data/audio/05b127dca8d04237a1a2c9a8eab5df09.wav,audio/05b127dca8d04237a1a2c9a8eab5df09.wav,"Джой Алексей Горшенев, черный человек на YouTube.",real,4.69,real_new,,,,0,
data/audio/05b2cfd697bd74a47fc741f4ba41f48c.wav,audio/05b2cfd697bd74a47fc741f4ba41f48c.wav,Светлана Мовчаховна,real,4.14,real_new,,,,0,
data/audio/05b3db2eada688b99e2ca00e5018a76b.wav,audio/05b3db2eada688b99e2ca00e5018a76b.wav,"Джой, блины!",real,2.88,real_new,,,,0,
data/audio/05bbb116951cc55d6f9e5109061071c6.wav,audio/05bbb116951cc55d6f9e5109061071c6.wav,Включи маракеши.,real,2.36,real_new,,,,0,
data/audio/05c2fae535a1d6f3ba8a44a96ffb69ef.wav,audio/05c2fae535a1d6f3ba8a44a96ffb69ef.wav,Покажи канал Русский роман на ТВ.,real,3.53,real_new,,,,0,
data/audio/05c3c9bc24f6e46bf84a1622f9e4ce4e.wav,audio/05c3c9bc24f6e46bf84a1622f9e4ce4e.wav,"Джой, как он выглядел.",real,3.82,real_new,,,,0,
